,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,param_coef0,param_degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2002,0.002118492126464844,7.167587383206554e-05,0.0007762908935546875,1.9872728470880635e-05,100.0,1e-09,poly,10,2,"{'C': 100.0, 'coef0': 10, 'degree': 2, 'gamma': 1e-09, 'kernel': 'poly'}",-0.2608695652173913,-0.2608695652173913,-0.2608695652173913,-0.23809523809523808,-0.23809523809523808,-0.25175983436853,0.011157096136900605,434,-0.25,-0.25,-0.25,-0.25555555555555554,-0.25555555555555554,-0.25222222222222224,0.002721655269759077
2003,0.002070713043212891,7.451187490541262e-05,0.0007615089416503906,1.0595016921474155e-05,100.0,1e-08,poly,10,2,"{'C': 100.0, 'coef0': 10, 'degree': 2, 'gamma': 1e-08, 'kernel': 'poly'}",-0.2608695652173913,-0.2608695652173913,-0.2608695652173913,-0.23809523809523808,-0.23809523809523808,-0.25175983436853,0.011157096136900605,434,-0.25,-0.25,-0.25,-0.25555555555555554,-0.25555555555555554,-0.25222222222222224,0.002721655269759077
2004,0.0021219730377197267,7.411442383935603e-05,0.000799560546875,5.7207861149323104e-05,100.0,1e-07,poly,10,2,"{'C': 100.0, 'coef0': 10, 'degree': 2, 'gamma': 1e-07, 'kernel': 'poly'}",-0.2608695652173913,-0.2608695652173913,-0.2608695652173913,-0.23809523809523808,-0.23809523809523808,-0.25175983436853,0.011157096136900605,434,-0.25,-0.25,-0.25,-0.25555555555555554,-0.25555555555555554,-0.25222222222222224,0.002721655269759077
2005,0.0021427631378173827,6.172372911648072e-05,0.0007960319519042969,4.5141496559560445e-05,100.0,1e-06,poly,10,2,"{'C': 100.0, 'coef0': 10, 'degree': 2, 'gamma': 1e-06, 'kernel': 'poly'}",-0.2608695652173913,-0.2608695652173913,-0.2608695652173913,-0.23809523809523808,-0.23809523809523808,-0.25175983436853,0.011157096136900605,434,-0.25,-0.25,-0.25,-0.25555555555555554,-0.25555555555555554,-0.25222222222222224,0.002721655269759077
2006,0.0022696971893310545,5.331636507994806e-05,0.0008346080780029297,5.405419799919555e-05,100.0,1e-05,poly,10,2,"{'C': 100.0, 'coef0': 10, 'degree': 2, 'gamma': 1e-05, 'kernel': 'poly'}",-0.2608695652173913,-0.2608695652173913,-0.2608695652173913,-0.23809523809523808,-0.23809523809523808,-0.25175983436853,0.011157096136900605,434,-0.25,-0.25,-0.25,-0.25555555555555554,-0.25555555555555554,-0.25222222222222224,0.002721655269759077
2007,0.002494049072265625,0.00014238507652641224,0.0008776187896728516,1.658749181322647e-05,100.0,0.0001,poly,10,2,"{'C': 100.0, 'coef0': 10, 'degree': 2, 'gamma': 0.0001, 'kernel': 'poly'}",-0.2608695652173913,-0.2608695652173913,-0.2608695652173913,-0.23809523809523808,-0.23809523809523808,-0.25175983436853,0.011157096136900605,434,-0.25,-0.25,-0.25,-0.25555555555555554,-0.25555555555555554,-0.25222222222222224,0.002721655269759077
2008,0.0025159358978271485,0.00010987621552437835,0.0008891105651855468,4.018082396864493e-05,100.0,0.001,poly,10,2,"{'C': 100.0, 'coef0': 10, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",-0.2608695652173913,-0.2608695652173913,-0.2608695652173913,-0.23809523809523808,-0.23809523809523808,-0.25175983436853,0.011157096136900605,434,-0.25,-0.25,-0.25,-0.25555555555555554,-0.25555555555555554,-0.25222222222222224,0.002721655269759077
2009,0.002618885040283203,0.00010605147841503548,0.0009419441223144532,0.00012871612978629021,100.0,0.01,poly,10,2,"{'C': 100.0, 'coef0': 10, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",-0.34782608695652173,-0.2608695652173913,-0.17391304347826086,-0.2857142857142857,-0.19047619047619047,-0.25175983436853,0.06368740018130147,434,-0.022727272727272728,-0.03409090909090909,-0.07954545454545454,-0.05555555555555555,-0.07777777777777778,-0.05393939393939393,0.02278029729172823
2010,0.0033611774444580076,7.76239634796839e-05,0.0008485794067382812,4.050180831064479e-05,100.0,0.1,poly,10,2,"{'C': 100.0, 'coef0': 10, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",-0.34782608695652173,-0.30434782608695654,-0.17391304347826086,-0.2857142857142857,-0.2857142857142857,-0.2795031055900621,0.057466004999852806,2815,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2011,0.0033769130706787108,0.00014823887928554243,0.0008597373962402344,4.7977496190579853e-05,100.0,1.0,poly,10,2,"{'C': 100.0, 'coef0': 10, 'degree': 2, 'gamma': 1.0, 'kernel': 'poly'}",-0.34782608695652173,-0.30434782608695654,-0.17391304347826086,-0.2857142857142857,-0.2857142857142857,-0.2795031055900621,0.057466004999852806,2815,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2012,0.003393411636352539,7.763708504591908e-05,0.0009427547454833984,6.755394278129109e-05,100.0,10.0,poly,10,2,"{'C': 100.0, 'coef0': 10, 'degree': 2, 'gamma': 10.0, 'kernel': 'poly'}",-0.391304347826087,-0.30434782608695654,-0.13043478260869565,-0.2857142857142857,-0.23809523809523808,-0.2699792960662526,0.08560118962764424,2459,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2013,0.003310537338256836,0.00011662062441548429,0.0008633613586425781,2.5768361207959818e-05,100.0,100.0,poly,10,2,"{'C': 100.0, 'coef0': 10, 'degree': 2, 'gamma': 100.0, 'kernel': 'poly'}",-0.391304347826087,-0.2608695652173913,-0.17391304347826086,-0.2857142857142857,-0.23809523809523808,-0.2699792960662526,0.07112758019065141,2459,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
