,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1110,0.8602114677429199,0.061314776041165725,0.6303512573242187,0.3261553402982888,entropy,20,238,1,10,10,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 10}",-0.34782608695652173,-0.13043478260869565,-0.17391304347826086,-0.23809523809523808,-0.23809523809523808,-0.2256728778467909,0.0734566699524668,2341,-0.022727272727272728,-0.011363636363636364,-0.011363636363636364,-0.05555555555555555,-0.022222222222222223,-0.024646464646464646,0.016234526196737868
1111,0.6143588542938232,0.3007948329470063,0.22127337455749513,0.10703619512514469,entropy,20,238,1,10,100,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-0.2608695652173913,-0.08695652173913043,-0.17391304347826086,-0.23809523809523808,-0.23809523809523808,-0.19958592132505176,0.06334997754215477,463,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1112,1.3489293575286865,0.25426128787282276,0.6103572845458984,0.401584903197829,entropy,20,238,1,10,250,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 250}",-0.2608695652173913,-0.08695652173913043,-0.17391304347826086,-0.2857142857142857,-0.23809523809523808,-0.20910973084886128,0.07148106211855929,1105,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1113,2.2011521816253663,0.09967196874171806,1.1683380126953125,0.4365694071137477,entropy,20,238,1,10,500,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",-0.30434782608695654,-0.08695652173913043,-0.17391304347826086,-0.3333333333333333,-0.23809523809523808,-0.22732919254658385,0.0892663735166002,2696,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1114,5.855554103851318,0.7485400965219285,1.146523380279541,0.7743783195638707,entropy,20,238,1,10,1000,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1000}",-0.30434782608695654,-0.08695652173913043,-0.21739130434782608,-0.3333333333333333,-0.23809523809523808,-0.2360248447204969,0.08568527529387908,3925,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1115,1.1721747398376465,0.760162213630257,0.5566867351531982,0.4953278371486829,entropy,20,238,1,20,10,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 10}",-0.34782608695652173,-0.13043478260869565,-0.17391304347826086,-0.38095238095238093,-0.23809523809523808,-0.2542443064182195,0.09680411995369176,6620,-0.045454545454545456,-0.07954545454545454,-0.056818181818181816,-0.07777777777777778,-0.03333333333333333,-0.05858585858585859,0.018004891126555993
1116,0.35742034912109377,0.04789452920349688,0.2621023654937744,0.10377059089020871,entropy,20,238,1,20,100,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 100}",-0.2608695652173913,-0.08695652173913043,-0.13043478260869565,-0.23809523809523808,-0.23809523809523808,-0.19089026915113871,0.06900841944015478,229,-0.03409090909090909,-0.0,-0.0,-0.022222222222222223,-0.022222222222222223,-0.015707070707070708,0.013537237920991776
1117,1.1366036891937257,0.30777339110843077,0.7893507003784179,0.20533632848722108,entropy,20,238,1,20,250,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 250}",-0.2608695652173913,-0.08695652173913043,-0.13043478260869565,-0.19047619047619047,-0.23809523809523808,-0.18136645962732917,0.06500639568080713,73,-0.011363636363636364,-0.011363636363636364,-0.011363636363636364,-0.022222222222222223,-0.03333333333333333,-0.017929292929292927,0.008775388778827376
1118,2.2373298168182374,0.138014889154633,0.7068999767303467,0.13732768681600466,entropy,20,238,1,20,500,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 500}",-0.2608695652173913,-0.08695652173913043,-0.13043478260869565,-0.3333333333333333,-0.23809523809523808,-0.20993788819875778,0.08950806472248742,1183,-0.022727272727272728,-0.011363636363636364,-0.011363636363636364,-0.011111111111111112,-0.03333333333333333,-0.017979797979797978,0.008865614617076273
1119,5.292203378677368,0.7134006909160651,0.9611554145812988,0.8924038749871545,entropy,20,238,1,20,1000,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 1000}",-0.2608695652173913,-0.08695652173913043,-0.17391304347826086,-0.2857142857142857,-0.23809523809523808,-0.20910973084886128,0.07148106211855929,1105,-0.022727272727272728,-0.0,-0.0,-0.011111111111111112,-0.03333333333333333,-0.013434343434343434,0.013028345323140386
1120,1.0011324882507324,0.8247417212503076,0.9178786277770996,0.9619096943258574,entropy,20,238,2,2,10,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10}",-0.30434782608695654,-0.13043478260869565,-0.21739130434782608,-0.23809523809523808,-0.23809523809523808,-0.2256728778467909,0.05592362075738015,2341,-0.011363636363636364,-0.011363636363636364,-0.022727272727272728,-0.044444444444444446,-0.022222222222222223,-0.022424242424242423,0.012080529370792648
1121,0.5416928291320801,0.09949827169654799,0.34870400428771975,0.042971254926110786,entropy,20,238,2,2,100,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",-0.2608695652173913,-0.08695652173913043,-0.17391304347826086,-0.3333333333333333,-0.23809523809523808,-0.21863354037267083,0.08325556084352317,1777,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1122,1.0213224411010742,0.11968249527680602,0.4293570041656494,0.24363194205963645,entropy,20,238,2,2,250,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 250}",-0.2608695652173913,-0.08695652173913043,-0.17391304347826086,-0.3333333333333333,-0.23809523809523808,-0.21863354037267083,0.08325556084352317,1777,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1123,2.541263961791992,0.5594021678979451,1.3247543811798095,0.5312947135756833,entropy,20,238,2,2,500,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",-0.30434782608695654,-0.08695652173913043,-0.17391304347826086,-0.3333333333333333,-0.23809523809523808,-0.22732919254658385,0.0892663735166002,2696,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1124,5.285124254226685,0.5013823407795961,0.6235362529754639,0.14171193757709843,entropy,20,238,2,2,1000,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1000}",-0.30434782608695654,-0.08695652173913043,-0.17391304347826086,-0.3333333333333333,-0.23809523809523808,-0.22732919254658385,0.0892663735166002,2696,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1125,0.5999602317810059,0.16901863282958934,0.5695749759674072,0.12724414296439202,entropy,20,238,2,5,10,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 10}",-0.30434782608695654,-0.13043478260869565,-0.21739130434782608,-0.23809523809523808,-0.23809523809523808,-0.2256728778467909,0.05592362075738015,2341,-0.011363636363636364,-0.011363636363636364,-0.011363636363636364,-0.044444444444444446,-0.022222222222222223,-0.020151515151515153,0.012853907438403998
1126,0.8658103466033935,0.26461034475197764,0.4173534870147705,0.24711989643443796,entropy,20,238,2,5,100,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",-0.2608695652173913,-0.08695652173913043,-0.17391304347826086,-0.3333333333333333,-0.23809523809523808,-0.21863354037267083,0.08325556084352317,1777,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1127,1.3876891613006592,0.3877395066681636,0.7706632137298584,0.12578247681499502,entropy,20,238,2,5,250,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 250}",-0.2608695652173913,-0.08695652173913043,-0.17391304347826086,-0.3333333333333333,-0.23809523809523808,-0.21863354037267083,0.08325556084352317,1777,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1128,2.368058776855469,0.2625948993038168,0.8456211566925049,0.19822236380793373,entropy,20,238,2,5,500,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500}",-0.30434782608695654,-0.08695652173913043,-0.17391304347826086,-0.3333333333333333,-0.23809523809523808,-0.22732919254658385,0.0892663735166002,2696,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1129,5.5720171451568605,0.5266083191169919,1.0342583656311035,0.6982434458093503,entropy,20,238,2,5,1000,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1000}",-0.30434782608695654,-0.08695652173913043,-0.17391304347826086,-0.3333333333333333,-0.23809523809523808,-0.22732919254658385,0.0892663735166002,2696,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1130,1.1707083702087402,0.8002454397250434,0.7810307502746582,0.7083228713099027,entropy,20,238,2,10,10,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 10}",-0.34782608695652173,-0.13043478260869565,-0.17391304347826086,-0.23809523809523808,-0.23809523809523808,-0.2256728778467909,0.0734566699524668,2341,-0.011363636363636364,-0.022727272727272728,-0.022727272727272728,-0.05555555555555555,-0.022222222222222223,-0.02691919191919192,0.01496143394406724
1131,0.5140083312988282,0.09521491925257776,0.4190640449523926,0.18112671437202407,entropy,20,238,2,10,100,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",-0.2608695652173913,-0.08695652173913043,-0.17391304347826086,-0.3333333333333333,-0.19047619047619047,-0.20910973084886128,0.0832081798774221,1105,-0.0,-0.0,-0.0,-0.0,-0.011111111111111112,-0.0022222222222222222,0.0044444444444444444
1132,1.2401971817016602,0.2022472436687579,0.5828696250915527,0.1894883952938974,entropy,20,238,2,10,250,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 250}",-0.2608695652173913,-0.08695652173913043,-0.17391304347826086,-0.3333333333333333,-0.23809523809523808,-0.21863354037267083,0.08325556084352317,1777,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1133,2.3521649837493896,0.35932094267863524,1.1780327320098878,0.407442372873945,entropy,20,238,2,10,500,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",-0.30434782608695654,-0.08695652173913043,-0.17391304347826086,-0.3333333333333333,-0.23809523809523808,-0.22732919254658385,0.0892663735166002,2696,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1134,5.659894609451294,0.3874489315258438,0.9820447444915772,0.5584138533526712,entropy,20,238,2,10,1000,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1000}",-0.30434782608695654,-0.08695652173913043,-0.21739130434782608,-0.3333333333333333,-0.23809523809523808,-0.2360248447204969,0.08568527529387908,3925,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
1135,1.1590425968170166,0.7168322878811916,0.7869538784027099,0.6113287329864596,entropy,20,238,2,20,10,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 10}",-0.34782608695652173,-0.13043478260869565,-0.17391304347826086,-0.3333333333333333,-0.23809523809523808,-0.24472049689440994,0.08555911580543557,4999,-0.045454545454545456,-0.09090909090909091,-0.06818181818181818,-0.07777777777777778,-0.044444444444444446,-0.06535353535353536,0.018158233862195526
1136,0.4443499565124512,0.0801506698890712,0.29783039093017577,0.15643525288702192,entropy,20,238,2,20,100,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 100}",-0.2608695652173913,-0.08695652173913043,-0.13043478260869565,-0.23809523809523808,-0.23809523809523808,-0.19089026915113871,0.06900841944015478,229,-0.03409090909090909,-0.011363636363636364,-0.022727272727272728,-0.044444444444444446,-0.03333333333333333,-0.029191919191919193,0.011255489880215264
1137,1.1576469898223878,0.2477314603258178,0.6465341091156006,0.2596398701979551,entropy,20,238,2,20,250,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 250}",-0.2608695652173913,-0.08695652173913043,-0.13043478260869565,-0.19047619047619047,-0.23809523809523808,-0.18136645962732917,0.06500639568080713,73,-0.022727272727272728,-0.011363636363636364,-0.022727272727272728,-0.03333333333333333,-0.044444444444444446,-0.02691919191919192,0.011183875605706729
1138,2.4642043590545653,0.19013268202707884,0.7154963970184326,0.6136543487988071,entropy,20,238,2,20,500,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 500}",-0.2608695652173913,-0.08695652173913043,-0.13043478260869565,-0.3333333333333333,-0.23809523809523808,-0.20993788819875778,0.08950806472248742,1183,-0.03409090909090909,-0.011363636363636364,-0.022727272727272728,-0.022222222222222223,-0.044444444444444446,-0.02696969696969697,0.011315160351953903
1139,4.795682096481324,0.4784902507848311,0.9967942714691163,0.7435288470141036,entropy,20,238,2,20,1000,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 1000}",-0.2608695652173913,-0.08695652173913043,-0.17391304347826086,-0.2857142857142857,-0.23809523809523808,-0.20910973084886128,0.07148106211855929,1105,-0.022727272727272728,-0.022727272727272728,-0.03409090909090909,-0.022222222222222223,-0.03333333333333333,-0.02702020202020202,0.005472286897204661
1140,1.0236197471618653,0.7027363442599163,0.9991351127624511,0.3764351032391644,entropy,20,238,4,2,10,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 10}",-0.30434782608695654,-0.08695652173913043,-0.17391304347826086,-0.3333333333333333,-0.23809523809523808,-0.22732919254658385,0.0892663735166002,2696,-0.022727272727272728,-0.03409090909090909,-0.022727272727272728,-0.05555555555555555,-0.022222222222222223,-0.031464646464646466,0.012848151320237458
1141,0.5422521591186523,0.09763712469599516,0.22944540977478028,0.11643589724543661,entropy,20,238,4,2,100,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",-0.34782608695652173,-0.08695652173913043,-0.17391304347826086,-0.2857142857142857,-0.19047619047619047,-0.21697722567287786,0.09089380620083727,1507,-0.011363636363636364,-0.011363636363636364,-0.0,-0.011111111111111112,-0.022222222222222223,-0.011212121212121211,0.007028372543494107
1142,0.9885115146636962,0.18062743935396672,0.5537839412689209,0.27359256899424417,entropy,20,238,4,2,250,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 250}",-0.34782608695652173,-0.08695652173913043,-0.17391304347826086,-0.2857142857142857,-0.23809523809523808,-0.22650103519668735,0.09010945663061418,2546,-0.0,-0.011363636363636364,-0.0,-0.011111111111111112,-0.011111111111111112,-0.006717171717171717,0.0054853228211658445
1143,2.454881429672241,0.23950364507946942,0.6482134819030761,0.3285830440540706,entropy,20,238,4,2,500,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",-0.30434782608695654,-0.08695652173913043,-0.17391304347826086,-0.3333333333333333,-0.23809523809523808,-0.22732919254658385,0.0892663735166002,2696,-0.0,-0.011363636363636364,-0.0,-0.011111111111111112,-0.011111111111111112,-0.006717171717171717,0.0054853228211658445
1144,4.723647356033325,0.658978238257229,0.5414193153381348,0.17893406989078314,entropy,20,238,4,2,1000,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 1000}",-0.30434782608695654,-0.08695652173913043,-0.17391304347826086,-0.3333333333333333,-0.23809523809523808,-0.22732919254658385,0.0892663735166002,2696,-0.0,-0.011363636363636364,-0.0,-0.011111111111111112,-0.011111111111111112,-0.006717171717171717,0.0054853228211658445
1145,1.0928197860717774,0.4921878515187706,0.7725913047790527,0.7862500612507443,entropy,20,238,4,5,10,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 10}",-0.30434782608695654,-0.08695652173913043,-0.17391304347826086,-0.3333333333333333,-0.23809523809523808,-0.22732919254658385,0.0892663735166002,2696,-0.022727272727272728,-0.03409090909090909,-0.022727272727272728,-0.05555555555555555,-0.022222222222222223,-0.031464646464646466,0.012848151320237458
1146,0.4526097774505615,0.06141260833493889,0.17410192489624024,0.029731450478863553,entropy,20,238,4,5,100,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",-0.34782608695652173,-0.08695652173913043,-0.17391304347826086,-0.2857142857142857,-0.19047619047619047,-0.21697722567287786,0.09089380620083727,1507,-0.011363636363636364,-0.011363636363636364,-0.0,-0.011111111111111112,-0.022222222222222223,-0.011212121212121211,0.007028372543494107
1147,1.3170547485351562,0.32365420074774787,0.6956076145172119,0.24175485976864766,entropy,20,238,4,5,250,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 250}",-0.34782608695652173,-0.08695652173913043,-0.17391304347826086,-0.2857142857142857,-0.23809523809523808,-0.22650103519668735,0.09010945663061418,2546,-0.0,-0.011363636363636364,-0.0,-0.011111111111111112,-0.011111111111111112,-0.006717171717171717,0.0054853228211658445
1148,2.467405080795288,0.29446384414932647,0.769564151763916,0.4464984628682662,entropy,20,238,4,5,500,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",-0.30434782608695654,-0.08695652173913043,-0.17391304347826086,-0.3333333333333333,-0.23809523809523808,-0.22732919254658385,0.0892663735166002,2696,-0.0,-0.011363636363636364,-0.0,-0.011111111111111112,-0.011111111111111112,-0.006717171717171717,0.0054853228211658445
1149,4.8098986625671385,0.5405901421629434,0.8899426460266113,0.5693822675218886,entropy,20,238,4,5,1000,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1000}",-0.30434782608695654,-0.08695652173913043,-0.17391304347826086,-0.3333333333333333,-0.23809523809523808,-0.22732919254658385,0.0892663735166002,2696,-0.0,-0.011363636363636364,-0.0,-0.011111111111111112,-0.011111111111111112,-0.006717171717171717,0.0054853228211658445
1150,0.8951332092285156,0.24378839389947757,0.8084354400634766,0.6184131798713437,entropy,20,238,4,10,10,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 10}",-0.30434782608695654,-0.08695652173913043,-0.17391304347826086,-0.3333333333333333,-0.23809523809523808,-0.22732919254658385,0.0892663735166002,2696,-0.022727272727272728,-0.045454545454545456,-0.03409090909090909,-0.06666666666666667,-0.022222222222222223,-0.038232323232323236,0.016580431942370254
1151,0.37434234619140627,0.03820481092848094,0.24981389045715333,0.061399414976148696,entropy,20,238,4,10,100,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-0.34782608695652173,-0.08695652173913043,-0.17391304347826086,-0.2857142857142857,-0.23809523809523808,-0.22650103519668735,0.09010945663061418,2546,-0.011363636363636364,-0.011363636363636364,-0.0,-0.011111111111111112,-0.022222222222222223,-0.011212121212121211,0.007028372543494107
1152,1.0971387386322022,0.26055091419245247,0.574714469909668,0.08645480781778164,entropy,20,238,4,10,250,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 250}",-0.34782608695652173,-0.08695652173913043,-0.17391304347826086,-0.2857142857142857,-0.23809523809523808,-0.22650103519668735,0.09010945663061418,2546,-0.0,-0.011363636363636364,-0.0,-0.011111111111111112,-0.011111111111111112,-0.006717171717171717,0.0054853228211658445
1153,2.190968942642212,0.14952397716029045,0.6875976085662842,0.25998006448888195,entropy,20,238,4,10,500,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",-0.30434782608695654,-0.08695652173913043,-0.17391304347826086,-0.3333333333333333,-0.23809523809523808,-0.22732919254658385,0.0892663735166002,2696,-0.011363636363636364,-0.011363636363636364,-0.0,-0.011111111111111112,-0.011111111111111112,-0.00898989898989899,0.004496367952334341
1154,4.847784090042114,0.5487423751401801,1.037565279006958,0.6132408287853104,entropy,20,238,4,10,1000,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000}",-0.30434782608695654,-0.08695652173913043,-0.17391304347826086,-0.3333333333333333,-0.23809523809523808,-0.22732919254658385,0.0892663735166002,2696,-0.022727272727272728,-0.011363636363636364,-0.0,-0.011111111111111112,-0.011111111111111112,-0.011262626262626262,0.007188059343295838
1155,1.0453870296478271,0.7697477884965647,0.7187648296356202,0.43248908505458544,entropy,20,238,4,20,10,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 10}",-0.2608695652173913,-0.13043478260869565,-0.21739130434782608,-0.3333333333333333,-0.23809523809523808,-0.2360248447204969,0.06570686214544641,3925,-0.07954545454545454,-0.07954545454545454,-0.07954545454545454,-0.08888888888888889,-0.044444444444444446,-0.0743939393939394,0.015405779004385533
1156,0.4314738273620605,0.06962035621924838,0.2697010517120361,0.10261470074862919,entropy,20,238,4,20,100,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 100}",-0.30434782608695654,-0.08695652173913043,-0.13043478260869565,-0.23809523809523808,-0.23809523809523808,-0.19958592132505176,0.07925686504323695,463,-0.056818181818181816,-0.03409090909090909,-0.045454545454545456,-0.044444444444444446,-0.08888888888888889,-0.05393939393939394,0.018899014193226267
1157,1.0991010665893555,0.23765759700577388,0.6660791873931885,0.16959376419758718,entropy,20,238,4,20,250,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 250}",-0.30434782608695654,-0.08695652173913043,-0.13043478260869565,-0.2857142857142857,-0.23809523809523808,-0.20910973084886128,0.08589512933506586,1105,-0.07954545454545454,-0.045454545454545456,-0.056818181818181816,-0.044444444444444446,-0.08888888888888889,-0.06303030303030303,0.01807953835618425
1158,1.874968957901001,0.09434367466091394,0.708515977859497,0.4424172464453656,entropy,20,238,4,20,500,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 500}",-0.2608695652173913,-0.08695652173913043,-0.13043478260869565,-0.2857142857142857,-0.23809523809523808,-0.20041407867494826,0.07761517899620823,637,-0.07954545454545454,-0.045454545454545456,-0.056818181818181816,-0.05555555555555555,-0.1,-0.06747474747474748,0.019718584359065927
1159,4.470556306838989,0.5849667276954064,0.9282600402832031,0.5280258756382713,entropy,20,238,4,20,1000,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 4, 'min_samples_split': 20, 'n_estimators': 1000}",-0.2608695652173913,-0.08695652173913043,-0.13043478260869565,-0.2857142857142857,-0.23809523809523808,-0.20041407867494826,0.07761517899620823,637,-0.06818181818181818,-0.045454545454545456,-0.045454545454545456,-0.044444444444444446,-0.1,-0.06070707070707071,0.02158498648758478
1160,0.8105754852294922,0.5041029006774276,0.5853171825408936,0.5172086375560037,entropy,20,238,5,2,10,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 10}",-0.34782608695652173,-0.13043478260869565,-0.17391304347826086,-0.23809523809523808,-0.23809523809523808,-0.2256728778467909,0.0734566699524668,2341,-0.03409090909090909,-0.06818181818181818,-0.022727272727272728,-0.05555555555555555,-0.022222222222222223,-0.04055555555555555,0.018351898105234
1161,0.3847362518310547,0.04828272869401764,0.189192533493042,0.06272198130551178,entropy,20,238,5,2,100,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 100}",-0.34782608695652173,-0.08695652173913043,-0.17391304347826086,-0.3333333333333333,-0.23809523809523808,-0.2360248447204969,0.09803263438303697,3925,-0.011363636363636364,-0.011363636363636364,-0.0,-0.011111111111111112,-0.022222222222222223,-0.011212121212121211,0.007028372543494107
1162,0.9975717544555665,0.18040738927017425,0.6289054870605468,0.24413469122503242,entropy,20,238,5,2,250,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 250}",-0.34782608695652173,-0.08695652173913043,-0.17391304347826086,-0.2857142857142857,-0.23809523809523808,-0.22650103519668735,0.09010945663061418,2546,-0.03409090909090909,-0.011363636363636364,-0.011363636363636364,-0.011111111111111112,-0.03333333333333333,-0.020252525252525255,0.010992711687006515
1163,2.0144339084625242,0.24186234660750167,0.7109889507293701,0.19039477834529642,entropy,20,238,5,2,500,"{'criterion': 'entropy', 'max_depth': 20, 'max_features': 238, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 500}",-0.30434782608695654,-0.08695652173913043,-0.17391304347826086,-0.3333333333333333,-0.23809523809523808,-0.22732919254658385,0.0892663735166002,2696,-0.03409090909090909,-0.011363636363636364,-0.0,-0.011111111111111112,-0.03333333333333333,-0.017979797979797978,0.013487212746245363
